date_time,WS_62_kwh_kw,WS_40_kwh_kw,WS_20_kwh_kw
2014-12-21 12:00:00,0.5572143913684334,0.5376610470198168,0.48569231975571664
2014-12-21 13:00:00,0.7175772120423334,0.6987602037270834,0.6404058127394667
2014-12-21 14:00:00,0.9075997851635332,0.8943209477149332,0.8630693001495833
2014-12-21 15:00:00,0.9536096307473834,0.9497410798786,0.9409115317180333
2014-12-21 16:00:00,0.9605205014096168,0.9563649916237167,0.9472084076931834
2014-12-21 17:00:00,0.9644386777570665,0.9613474050528668,0.95221440201385
2014-12-21 18:00:00,0.9631218732910166,0.9587792506906166,0.9471692396070499
2014-12-21 19:00:00,0.9436429366456,0.9350866335747,0.9130542479536
2014-12-21 20:00:00,0.8896760054720834,0.8396513167985667,0.7348285840329
2014-12-21 21:00:00,0.7496259062651333,0.6425662479392166,0.4878818568968833
2014-12-21 22:00:00,0.42512631419646674,0.31464147088824995,0.1909183799849
2014-12-21 23:00:00,0.28581401640230003,0.1799423909743,0.08900826420185
2014-12-22 00:00:00,0.30901347648471666,0.18815651773383335,0.07347684827093333
2014-12-22 01:00:00,0.2785003910623666,0.16946219262756665,0.0559862037479
2014-12-22 02:00:00,0.2900994432636667,0.17135509621956665,0.05696969685571666
2014-12-22 03:00:00,0.13397075457656668,0.07833194458774999,0.02740076594383334
2014-12-22 04:00:00,0.02509685961536667,0.009797790749349998,0.00018461157974999985
